,year,token,size
79186,2019,spirolu,1
79187,2019,spirytusie,1
79188,2019,spis,3
79189,2019,spisać,1
79190,2019,spisek,4
79191,2019,spisie,1
79192,2019,spiskowych,1
79193,2019,spisujesz,2
79194,2019,spisywac,1
79195,2019,spisywali,2
79196,2019,spisz,3
79197,2019,spiszczaja,1
79198,2019,spity,1
79199,2019,spiwora,1
79200,2019,spiworze,1
79201,2019,spiąc,1
79202,2019,spiąć,3
79203,2019,spięte,1
79204,2019,splacila,1
79205,2019,splity,1
79206,2019,splucz,2
79207,2019,splukalem,1
79208,2019,splukany,4
79209,2019,spluniesz,1
79210,2019,splunął,1
79211,2019,spluwa,1
79212,2019,splynie,2
79213,2019,spnwwqwwktu,1
79214,2019,spocik,1
79215,2019,spocona,2
79216,2019,spocony,2
79217,2019,spoconych,2
79218,2019,spoczko,1
79219,2019,spoczynek,1
79220,2019,spod,13
79221,2019,spodaniach,2
79222,2019,spodenki,2
79223,2019,spodni,7
79224,2019,spodniach,8
79225,2019,spodniczce,2
79226,2019,spodnie,35
79227,2019,spodniom,1
79228,2019,spodoba,18
79229,2019,spodobają,3
79230,2019,spodobać,1
79231,2019,spodobał,3
79232,2019,spodobała,2
79233,2019,spodobało,4
79234,2019,spodziewa,1
79235,2019,spodziewaj,1
79236,2019,spodziewalem,1
79237,2019,spodziewam,4
79238,2019,spodziewasz,1
79239,2019,spodziewać,5
79240,2019,spodziewał,1
79241,2019,spodziewała,1
79242,2019,spodziewałas,2
79243,2019,spodziewałem,24
79244,2019,spoefdakj,2
79245,2019,spoeko,2
79246,2019,spoglądali,3
79247,2019,spoilers,1
79248,2019,spojler,3
79249,2019,spojlera,1
79250,2019,spojlerow,2
79251,2019,spojlerowac,2
79252,2019,spojlerowal,1
79253,2019,spojleruj,3
79254,2019,spojlery,1
79255,2019,spojlerów,3
79256,2019,spojrzał,1
79257,2019,spojrzała,3
79258,2019,spojrzałem,13
79259,2019,spojrze,1
79260,2019,spojrzenia,1
79261,2019,spojrzę,1
79262,2019,spokd,2
79263,2019,spokix,1
79264,2019,spoko,414
79265,2019,spokoj,1
79266,2019,spokojna,3
79267,2019,spokojne,3
79268,2019,spokojnego,1
79269,2019,spokojnej,1
79270,2019,spokojnie,76
79271,2019,spokojniejszy,1
79272,2019,spokojny,6
79273,2019,spokojnym,1
79274,2019,spokoju,5
79275,2019,spokooojnie,2
79276,2019,spoks,24
79277,2019,spokój,14
79278,2019,spole,3
79279,2019,spoleczenstwa,1
79280,2019,spolek,1
79281,2019,spolka,7
79282,2019,spolkami,1
79283,2019,spolki,3
79284,2019,spolkiem,1
79285,2019,spolkow,1
79286,2019,spolkowy,1
79287,2019,spolku,1
79288,2019,spolo,2
79289,2019,spolszczonej,1
79290,2019,spomiędzy,1
79291,2019,spomo,1
79292,2019,sponiewieraną,1
79293,2019,spontanem,1
79294,2019,spontaniczne,1
79295,2019,spontanicznie,2
79296,2019,spontaniczny,1
79297,2019,spontanie,3
79298,2019,spoooko,4
79299,2019,sporo,5
79300,2019,sport,13
79301,2019,sportach,1
79302,2019,sportem,1
79303,2019,sportowcy,1
79304,2019,sportowców,1
79305,2019,sportowe,3
79306,2019,sportowego,2
79307,2019,sportowej,1
79308,2019,sportowiec,2
79309,2019,sportowy,1
79310,2019,sportowych,1
79311,2019,sportowym,1
79312,2019,sportsman,2
79313,2019,sportu,4
79314,2019,sporty,3
79315,2019,sposobem,5
79316,2019,sposobie,1
79317,2019,sposobow,1
79318,2019,sposobu,2
79319,2019,sposoby,7
79320,2019,sposobów,3
79321,2019,spostrzeżeniami,1
79322,2019,sposzn,1
79323,2019,spot,5
79324,2019,spota,1
79325,2019,spotify,11
79326,2019,spotka,2
79327,2019,spotkac,3
79328,2019,spotkacie,1
79329,2019,spotkaj,3
79330,2019,spotkajcie,1
79331,2019,spotkajmy,7
79332,2019,spotkają,1
79333,2019,spotkali,3
79334,2019,spotkaliśmy,3
79335,2019,spotkam,1
79336,2019,spotkamy,20
79337,2019,spotkan,1
79338,2019,spotkania,19
79339,2019,spotkaniach,1
79340,2019,spotkanie,63
79341,2019,spotkaniem,1
79342,2019,spotkaniu,4
79343,2019,spotkanko,1
79344,2019,spotkać,67
79345,2019,spotkał,3
79346,2019,spotkałas,2
79347,2019,spotkałem,18
79348,2019,spotkałeś,2
79349,2019,spotkało,1
79350,2019,spotkały,4
79351,2019,spotyka,4
79352,2019,spotykali,2
79353,2019,spotykaliśmy,2
79354,2019,spotykam,12
79355,2019,spotykamy,28
79356,2019,spotykać,4
79357,2019,spotykał,1
79358,2019,spotykałem,1
79359,2019,spotów,2
79360,2019,spoufalajace,1
79361,2019,spoufalam,1
79362,2019,spoufalaniem,1
79363,2019,spoufalasz,1
79364,2019,spoufalniem,1
79365,2019,spowalnia,4
79366,2019,spowied,1
79367,2019,spowiedzi,1
79368,2019,spowodowane,1
79369,2019,spowodowanej,2
79370,2019,spowodować,2
79371,2019,spowodujesz,1
79372,2019,spoza,8
79373,2019,spozni,8
79374,2019,spozniaja,3
79375,2019,spoznialismy,1
79376,2019,spoznialstwa,1
79377,2019,spoznienia,1
79378,2019,spoznilismy,1
79379,2019,spoznimy,1
79380,2019,spoznisz,5
79381,2019,spozytkujesz,2
79382,2019,spozywczaki,1
79383,2019,społecze,6
79384,2019,społeczna,2
79385,2019,społeczności,1
79386,2019,społeczność,1
79387,2019,społeczny,2
79388,2019,społek,1
79389,2019,spożyciu,1
79390,2019,spożytkować,2
79391,2019,sprankowac,1
79392,2019,spraw,1
79393,2019,sprawa,61
79394,2019,sprawach,3
79395,2019,sprawami,4
79396,2019,sprawd,21
79397,2019,sprawdza,14
79398,2019,sprawdzaj,1
79399,2019,sprawdzają,5
79400,2019,sprawdzając,1
79401,2019,sprawdzającego,2
79402,2019,sprawdzalem,4
79403,2019,sprawdzali,1
79404,2019,sprawdzam,7
79405,2019,sprawdzamy,2
79406,2019,sprawdzana,1
79407,2019,sprawdzani,1
79408,2019,sprawdzaniu,1
79409,2019,sprawdzasz,1
79410,2019,sprawdzać,4
79411,2019,sprawdzał,5
79412,2019,sprawdzała,2
79413,2019,sprawdzałas,1
79414,2019,sprawdzałem,8
79415,2019,sprawdzcie,1
79416,2019,sprawdzeniem,1
79417,2019,sprawdzi,6
79418,2019,sprawdzian,30
79419,2019,sprawdzianami,1
79420,2019,sprawdzianem,2
79421,2019,sprawdzianie,7
79422,2019,sprawdzianik,1
79423,2019,sprawdzianow,1
79424,2019,sprawdzianu,7
79425,2019,sprawdziany,3
79426,2019,sprawdzianów,6
79427,2019,sprawdzic,2
79428,2019,sprawdzil,3
79429,2019,sprawdzimy,2
79430,2019,sprawdzisz,3
79431,2019,sprawdzić,30
79432,2019,sprawdził,13
79433,2019,sprawdziła,4
79434,2019,sprawdziłbym,3
79435,2019,sprawdziłem,19
79436,2019,sprawdziłes,2
79437,2019,sprawdziło,1
79438,2019,sprawdzona,1
79439,2019,sprawdzony,1
79440,2019,sprawdzonym,1
79441,2019,sprawdzę,15
79442,2019,sprawe,2
79443,2019,sprawia,4
79444,2019,sprawiac,1
79445,2019,sprawiać,1
79446,2019,sprawiał,1
79447,2019,sprawiała,1
79448,2019,sprawidzan,1
79449,2019,sprawie,8
79450,2019,sprawiedliwa,2
79451,2019,sprawiedliwe,1
79452,2019,sprawiedliwie,6
79453,2019,sprawiedliwości,4
79454,2019,sprawić,6
79455,2019,sprawił,1
79456,2019,sprawka,1
79457,2019,sprawnie,3
79458,2019,sprawności,5
79459,2019,sprawność,13
79460,2019,sprawny,1
79461,2019,sprawozdania,24
79462,2019,sprawozdaniach,2
79463,2019,sprawozdanie,41
79464,2019,sprawozdaniu,3
79465,2019,sprawozdanko,4
79466,2019,sprawy,21
79467,2019,sprawą,1
79468,2019,sprawę,24
79469,2019,sprechalas,1
79470,2019,sprecham,3
79471,2019,sprecyzowala,1
79472,2019,sprez,1
79473,2019,spreza,3
79474,2019,springtime,1
79475,2019,sprostowanie,2
79476,2019,sprowadza,1
79477,2019,sprowadzają,1
79478,2019,sprowadzeni,1
79479,2019,sprowadziles,2
79480,2019,sprswsn,1
79481,2019,sprutego,1
79482,2019,sprytna,2
79483,2019,sprytne,8
79484,2019,sprytni,1
79485,2019,sprytnie,8
79486,2019,sprytny,2
79487,2019,sprywatyzowal,2
79488,2019,sprzatalem,2
79489,2019,sprzeciwiac,1
79490,2019,sprzeciwiasz,1
79491,2019,sprzeczne,4
79492,2019,sprzeczność,1
79493,2019,sprzed,14
79494,2019,sprzeda,2
79495,2019,sprzedaj,1
79496,2019,sprzedaje,6
79497,2019,sprzedajesz,4
79498,2019,sprzedają,10
79499,2019,sprzedales,1
79500,2019,sprzedali,2
79501,2019,sprzedam,1
79502,2019,sprzedamy,1
79503,2019,sprzedasz,2
79504,2019,sprzedawali,1
79505,2019,sprzedawania,1
79506,2019,sprzedawać,2
79507,2019,sprzedawał,2
79508,2019,sprzedawca,5
79509,2019,sprzedawcy,1
79510,2019,sprzedać,4
79511,2019,sprzedał,2
79512,2019,sprzedała,3
79513,2019,sprzedaż,1
79514,2019,sprzedaży,2
79515,2019,sprzegaly,1
79516,2019,sprzeglo,2
79517,2019,sprzet,1
79518,2019,sprzetach,5
79519,2019,sprzymierzonych,1
79520,2019,sprząta,1
79521,2019,sprzątaczkę,1
79522,2019,sprzątania,7
79523,2019,sprzątaniu,1
79524,2019,sprzątać,5
79525,2019,sprzęcie,3
79526,2019,sprzęgle,2
79527,2019,sprzęgła,3
79528,2019,sprzęgłem,3
79529,2019,sprzęgło,14
79530,2019,sprzęt,6
79531,2019,sprzętu,7
79532,2019,sprzęty,1
79533,2019,sprzętów,1
79534,2019,spróbowania,1
79535,2019,spróbować,52
79536,2019,spróbował,6
79537,2019,spróbowałem,4
79538,2019,spróbuj,27
79539,2019,spróbujemy,5
79540,2019,spróbujesz,3
79541,2019,spróbujmy,1
79542,2019,spróbuję,50
79543,2019,sprężania,2
79544,2019,sprężanie,1
79545,2019,sprężyna,1
79546,2019,sprężynka,2
79547,2019,spuchnietej,1
79548,2019,spulkany,2
79549,2019,spusci,4
79550,2019,spuszcxe,1
79551,2019,spuszcza,2
79552,2019,spuszczają,1
79553,2019,spuszczamy,1
79554,2019,spuszczasz,1
79555,2019,spuszczać,3
79556,2019,spuścił,1
79557,2019,spwlas,1
79558,2019,spytaj,1
79559,2019,spytam,2
79560,2019,spytany,1
79561,2019,spytać,5
79562,2019,spytała,2
79563,2019,spytałas,1
79564,2019,spytałem,1
79565,2019,spódnica,1
79566,2019,spódniczka,1
79567,2019,spódniczke,1
79568,2019,spódniczki,1
79569,2019,spójna,1
79570,2019,spójnie,1
79571,2019,spójny,3
79572,2019,spójrz,2
79573,2019,spójrzcie,1
79574,2019,spółek,1
79575,2019,spółki,2
79576,2019,spółkę,5
79577,2019,spółę,1
79578,2019,spędza,1
79579,2019,spędzali,2
79580,2019,spędzam,4
79581,2019,spędzania,1
79582,2019,spędzanie,2
79583,2019,spędzasz,3
79584,2019,spędzać,8
79585,2019,spędzałem,1
79586,2019,spędzenia,3
79587,2019,spędzenie,1
79588,2019,spędzili,3
79589,2019,spędziliśmy,1
79590,2019,spędzimy,2
79591,2019,spędzić,8
79592,2019,spędziłas,1
79593,2019,spędziłem,4
79594,2019,spędzonego,2
79595,2019,spędzony,2
79596,2019,spędzę,3
79597,2019,spłaty,1
79598,2019,spłukać,1
79599,2019,spłukuj,1
79600,2019,spłukuje,1
79601,2019,spływa,2
79602,2019,squad,15
79603,2019,squadem,2
79604,2019,squadu,4
79605,2019,squadzie,1
79606,2019,squadzis,1
79607,2019,squaf,1
79608,2019,squeeze,2
79609,2019,squiznij,1
79610,2019,sracie,2
79611,2019,sracza,1
79612,2019,sraczka,3
79613,2019,sraj,2
79614,2019,sral,2
79615,2019,sram,5
79616,2019,sranie,3
79617,2019,srać,4
79618,2019,srebrny,1
79619,2019,srebrnym,1
79620,2019,srebrze,2
79621,2019,sredni,1
79622,2019,srednia,1
79623,2019,sredniawa,2
79624,2019,sredniawo,1
79625,2019,sredniawy,2
79626,2019,srednien,2
79627,2019,srednio,5
79628,2019,sredniozaawansowany,2
79629,2019,sreeednio,1
79630,2019,srgenty,1
79631,2019,srill,2
79632,2019,srodek,2
79633,2019,srody,1
79634,2019,sroki,2
79635,2019,sroxs,1
79636,2019,sruczi,3
79637,2019,srug,2
79638,2019,srutu,2
79639,2019,ssal,1
79640,2019,ssala,1
79641,2019,ssaly,1
79642,2019,ssaną,4
79643,2019,ssać,2
79644,2019,ssie,19
79645,2019,staaaaru,2
79646,2019,staaary,2
79647,2019,staary,3
79648,2019,stabilna,1
79649,2019,stabilne,2
79650,2019,stabilnie,1
79651,2019,stachura,1
79652,2019,stacja,10
79653,2019,stacje,12
79654,2019,stacji,39
79655,2019,stacjonarnego,2
79656,2019,stacjonarny,1
79657,2019,stacjonarnym,1
79658,2019,stację,13
79659,2019,stacza,1
79660,2019,staczac,1
79661,2019,staczaniu,1
79662,2019,staczasz,1
79663,2019,stadion,6
79664,2019,stadionach,1
79665,2019,stadionem,2
79666,2019,stadionie,5
79667,2019,stadionowej,1
79668,2019,stadionu,7
79669,2019,staey,1
79670,2019,staje,11
79671,2019,stajesz,6
79672,2019,stajlu,1
79673,2019,stajnie,1
79674,2019,stal,2
79675,2019,stala,1
79676,2019,stale,2
79677,2019,stali,7
79678,2019,stalina,1
79679,2019,staliśmy,4
79680,2019,stalk,1
79681,2019,stalker,1
79682,2019,stalking,1
79683,2019,stalkuje,1
79684,2019,stalkujesz,1
79685,2019,stalo,3
79686,2019,stalowy,1
79687,2019,stamtąd,35
79688,2019,stan,17
79689,2019,stanac,1
79690,2019,stanach,2
79691,2019,stanami,2
79692,2019,stanav,1
79693,2019,stand,1
79694,2019,standardowa,1
79695,2019,standardowo,1
79696,2019,standardy,5
79697,2019,standardów,2
79698,2019,stanelo,1
79699,2019,stanem,2
79700,2019,stanialo,2
79701,2019,stanie,76
79702,2019,staniesz,1
79703,2019,stanika,1
79704,2019,stanislawek,1
79705,2019,stanisław,1
79706,2019,stanisława,3
79707,2019,stanowczo,1
79708,2019,stanowi,4
79709,2019,stanowia,1
79710,2019,stanowic,1
79711,2019,stanowilismy,1
79712,2019,stanowiska,4
79713,2019,stanowiskach,2
79714,2019,stanowisko,2
79715,2019,stanowią,2
79716,2019,stanowiące,1
79717,2019,stanowić,2
79718,2019,stanu,4
79719,2019,stany,2
79720,2019,stanów,3
79721,2019,stanąć,4
79722,2019,stanął,3
79723,2019,stanąłby,1
79724,2019,stanę,4
79725,2019,stanęło,2
79726,2019,star,7
79727,2019,stara,33
79728,2019,starają,1
79729,2019,staralem,1
79730,2019,starali,1
79731,2019,staraliśmy,1
79732,2019,staram,25
79733,2019,staranowac,2
79734,2019,staranowaniu,1
79735,2019,starasz,2
79736,2019,starać,1
79737,2019,starał,8
79738,2019,starałem,19
79739,2019,starbucks,1
79740,2019,starbucksa,2
79741,2019,starbucksie,1
79742,2019,starcie,3
79743,2019,starcraft,2
79744,2019,starcrafta,4
79745,2019,starcza,7
79746,2019,starczy,17
79747,2019,starczyc,1
79748,2019,starczylo,1
79749,2019,starczyło,4
79750,2019,stardew,2
79751,2019,stare,33
79752,2019,starego,11
79753,2019,starej,14
79754,2019,staremu,1
79755,2019,stark,1
79756,2019,starlo,1
79757,2019,staro,4
79758,2019,starocie,1
79759,2019,starodawnym,1
79760,2019,starowke,2
79761,2019,starości,1
79762,2019,starość,2
79763,2019,starożytne,1
79764,2019,starra,2
79765,2019,stars,35
79766,2019,starsi,4
79767,2019,starski,1
79768,2019,starskim,1
79769,2019,starsza,3
79770,2019,starsze,4
79771,2019,starszego,2
79772,2019,starszej,1
79773,2019,starszy,17
79774,2019,starszych,4
79775,2019,starszym,6
79776,2019,start,38
79777,2019,started,5
79778,2019,startem,1
79779,2019,startowac,2
79780,2019,startowaniu,2
79781,2019,startować,1
79782,2019,startujesz,1
79783,2019,stary,225
79784,2019,starych,7
79785,2019,starym,8
79786,2019,starymi,4
79787,2019,starzec,1
79788,2019,starzej,1
79789,2019,starzeją,1
79790,2019,starzy,9
79791,2019,starzynskiego,2
79792,2019,starą,2
79793,2019,stasia,1
79794,2019,stasiek,1
79795,2019,stasiem,1
79796,2019,staszek,2
79797,2019,staszka,3
79798,2019,staszkiem,1
79799,2019,statek,3
79800,2019,statki,3
79801,2019,statkiem,1
79802,2019,statkom,1
79803,2019,statku,2
79804,2019,status,9
79805,2019,statusie,1
79806,2019,statutu,1
79807,2019,staty,4
79808,2019,statyczna,3
79809,2019,statyczne,3
79810,2019,statycznego,1
79811,2019,statycznie,1
79812,2019,statyczny,1
79813,2019,statyka,6
79814,2019,statyke,3
79815,2019,statyki,2
79816,2019,statystyk,2
79817,2019,statystykach,1
79818,2019,statystyki,2
79819,2019,stawaj,2
79820,2019,stawał,1
79821,2019,stawała,1
79822,2019,stawia,2
79823,2019,stawiam,7
79824,2019,stawiasz,5
79825,2019,stawiać,1
79826,2019,stawiał,1
79827,2019,stawiała,2
79828,2019,stawka,1
79829,2019,stawkę,3
79830,2019,stawy,1
79831,2019,stawów,1
79832,2019,stać,27
79833,2019,stał,18
79834,2019,stała,14
79835,2019,stałbym,1
79836,2019,stałe,6
79837,2019,stałem,12
79838,2019,stałes,2
79839,2019,stało,87
79840,2019,stały,11
79841,2019,stałych,3
79842,2019,stałym,1
79843,2019,staś,1
79844,2019,staży,1
79845,2019,stażystom,1
79846,2019,stce,8
79847,2019,steal,2
79848,2019,steam,1
79849,2019,steckbriefa,3
79850,2019,stedniawy,1
79851,2019,stefa,6
79852,2019,stefan,1
79853,2019,stefana,1
79854,2019,stefanskiego,2
79855,2019,stego,4
79856,2019,steinera,3
79857,2019,stej,1
79858,2019,stek,5
79859,2019,stelażem,1
79860,2019,stepa,1
79861,2019,stephen,1
79862,2019,stepy,1
79863,2019,stereotypowa,2
79864,2019,sternika,1
79865,2019,sterowanie,1
79866,2019,sterowni,2
79867,2019,steruję,1
79868,2019,sterydach,1
79869,2019,sterylne,1
79870,2019,sterylnie,1
79871,2019,stesknil,1
79872,2019,stesknilas,2
79873,2019,steszczeniu,1
79874,2019,stetoskopem,1
79875,2019,stety,1
79876,2019,stfu,2
79877,2019,still,30
79878,2019,stiwerdzac,2
79879,2019,stka,24
79880,2019,stkach,3
79881,2019,stke,55
79882,2019,stki,27
79883,2019,stko,1
79884,2019,stkowa,1
79885,2019,stkowych,1
79886,2019,stll,1
79887,2019,stno,2
79888,2019,stockowe,2
79889,2019,stoczylem,1
79890,2019,stoczyła,2
79891,2019,stodola,2
79892,2019,stodoła,12
79893,2019,stodoły,1
79894,2019,stoi,55
79895,2019,stoimy,3
79896,2019,stoisz,10
79897,2019,stoj,2
79898,2019,stoja,2
79899,2019,stojnos,1
79900,2019,stoją,10
79901,2019,stojąc,2
79902,2019,stojącec,1
79903,2019,stojącego,2
79904,2019,stojąco,1
79905,2019,stojących,1
79906,2019,stojącą,1
79907,2019,stoję,17
79908,2019,stok,2
79909,2019,stoklosy,1
79910,2019,stoku,1
79911,2019,stolami,1
79912,2019,stole,14
79913,2019,stolica,1
79914,2019,stolicy,1
79915,2019,stoliczku,2
79916,2019,stolik,5
79917,2019,stolika,4
79918,2019,stoliki,1
79919,2019,stoliku,3
79920,2019,stolujesz,1
79921,2019,stone,1
79922,2019,stonoga,2
79923,2019,stonogu,1
79924,2019,stonogy,1
79925,2019,stoo,2
79926,2019,stooo,2
79927,2019,stoooooooryyyyyy,1
79928,2019,stop,36
79929,2019,stopach,1
79930,2019,stopami,3
79931,2019,stopem,3
79932,2019,stopie,5
79933,2019,stopni,5
79934,2019,stopnia,9
79935,2019,stopniowo,2
79936,2019,stopniu,2
79937,2019,stopowac,1
79938,2019,stopowicze,1
79939,2019,stopu,1
79940,2019,stopy,10
79941,2019,stopyyy,1
79942,2019,stories,1
79943,2019,story,22
79944,2019,storytelling,1
79945,2019,storytellingu,2
79946,2019,stosowanej,1
79947,2019,stosowania,1
79948,2019,stosować,1
79949,2019,stosuje,4
79950,2019,stosujesz,1
79951,2019,stosunek,7
79952,2019,stosunkowo,6
79953,2019,stosunku,8
79954,2019,stowa,1
79955,2019,stowki,3
79956,2019,stołach,1
79957,2019,stołem,3
79958,2019,stołowac,1
79959,2019,stołu,11
79960,2019,stoły,2
79961,2019,stołów,1
79962,2019,stołówce,1
79963,2019,stołówkę,1
79964,2019,straaaaszna,2
79965,2019,straaaasznie,2
79966,2019,straaaaszny,1
79967,2019,straaasznie,5
79968,2019,straasznie,1
79969,2019,strac,1
79970,2019,strach,4
79971,2019,strachliwy,1
79972,2019,strachu,3
79973,2019,strachy,1
79974,2019,straci,3
79975,2019,stracil,1
79976,2019,stracilas,3
79977,2019,stracili,1
79978,2019,straciliśmy,1
79979,2019,stracimy,1
79980,2019,stracisz,3
79981,2019,stracić,9
79982,2019,stracił,8
79983,2019,straciła,4
79984,2019,straciłas,3
79985,2019,straciłby,1
79986,2019,straciłbym,1
79987,2019,straciłem,13
79988,2019,straciłeś,5
79989,2019,straconych,2
79990,2019,straczek,1
79991,2019,stracą,1
79992,2019,stracę,3
79993,2019,strajk,19
79994,2019,strajki,2
79995,2019,strajkiem,1
79996,2019,strajkowac,1
79997,2019,strajkowal,5
79998,2019,strajkowali,1
79999,2019,strajkowi,1
80000,2019,strajkowych,1
80001,2019,strajku,9
80002,2019,strajkuja,2
80003,2019,strajkuje,9
80004,2019,strajków,1
80005,2019,straka,1
80006,2019,strange,8
80007,2019,stranger,6
80008,2019,strasse,1
80009,2019,strasz,3
80010,2019,straszliwie,1
80011,2019,straszna,26
80012,2019,straszne,50
80013,2019,strasznego,5
80014,2019,strasznie,360
80015,2019,straszny,56
80016,2019,strasznym,8
80017,2019,straszną,2
80018,2019,straszyć,2
80019,2019,strata,8
80020,2019,stratega,1
80021,2019,straż,1
80022,2019,strażnikach,1
80023,2019,strażników,1
80024,2019,streak,1
80025,2019,stream,2
80026,2019,streamera,1
80027,2019,streamerem,1
80028,2019,streamie,1
80029,2019,streamingowa,1
80030,2019,streamingowej,1
80031,2019,streamingowych,1
80032,2019,streamowal,1
80033,2019,streczenie,1
80034,2019,streeeesuj,1
80035,2019,strefa,9
80036,2019,strefe,1
80037,2019,strefie,3
80038,2019,strefy,1
80039,2019,strefę,2
80040,2019,stregobora,1
80041,2019,strenght,2
80042,2019,stres,7
80043,2019,strescisz,1
80044,2019,strescza,1
80045,2019,stresczenia,9
80046,2019,stresczeniach,1
80047,2019,stresczeniu,1
80048,2019,stresczonka,1
80049,2019,stresie,1
80050,2019,stresik,2
80051,2019,stresowal,1
80052,2019,stresowala,4
80053,2019,stresowalas,1
80054,2019,stresowalem,3
80055,2019,stresować,16
80056,2019,stresowla,1
80057,2019,stresowych,1
80058,2019,stresu,11
80059,2019,stresuj,6
80060,2019,stresuje,6
80061,2019,stresujesz,6
80062,2019,stresujące,2
80063,2019,stresuję,3
80064,2019,streszczalem,1
80065,2019,streszczen,1
80066,2019,streszczenia,11
80067,2019,streszczenie,69
80068,2019,streszczeniu,1
80069,2019,streszczonko,1
80070,2019,stresznie,1
80071,2019,streścić,1
80072,2019,strike,5
80073,2019,striptizem,1
80074,2019,striptizer,1
80075,2019,striptizera,1
80076,2019,striptizerka,2
80077,2019,stroj,2
80078,2019,strojach,1
80079,2019,strojami,1
80080,2019,stroje,4
80081,2019,strojem,2
80082,2019,stroju,13
80083,2019,stroke,4
80084,2019,strollowalem,1
80085,2019,strom,1
80086,2019,stron,53
80087,2019,strona,21
80088,2019,stronach,1
80089,2019,stronami,1
80090,2019,stronce,7
80091,2019,strone,15
80092,2019,stronie,25
80093,2019,stronka,13
80094,2019,stronke,1
80095,2019,stronki,8
80096,2019,stronkę,14
80097,2019,stronnicowe,1
80098,2019,stronniczym,1
80099,2019,stronom,1
80100,2019,strony,197
80101,2019,stroną,1
80102,2019,stronę,60
80103,2019,strozu,1
80104,2019,strrraszne,1
80105,2019,strrrrrasznie,1
80106,2019,strscsenie,2
80107,2019,strumieniami,1
80108,2019,strun,1
80109,2019,struna,2
80110,2019,strusia,2
80111,2019,strych,1
80112,2019,stryszek,1
80113,2019,strzalem,1
80114,2019,strzał,15
80115,2019,strzała,2
80116,2019,strzałem,2
80117,2019,strzałka,2
80118,2019,strzałki,2
80119,2019,strzały,2
80120,2019,strzel,1
80121,2019,strzela,1
80122,2019,strzelalem,2
80123,2019,strzelali,2
80124,2019,strzelaliii,1
80125,2019,strzelam,5
80126,2019,strzelanie,2
80127,2019,strzelanina,1
80128,2019,strzelaninami,1
80129,2019,strzelaniny,1
80130,2019,strzelanka,1
80131,2019,strzelanke,1
80132,2019,strzelanki,1
80133,2019,strzelać,2
80134,2019,strzelał,2
80135,2019,strzelba,2
80136,2019,strzelby,1
80137,2019,strzelcy,1
80138,2019,strzelców,1
80139,2019,strzele,1
80140,2019,strzeliles,2
80141,2019,strzelić,1
80142,2019,strzeliłem,2
80143,2019,strzepnac,1
80144,2019,strzyga,2
80145,2019,strzygla,1
80146,2019,strzykawki,3
80147,2019,strzykawką,3
80148,2019,strzykawy,3
80149,2019,strzyżenia,1
80150,2019,strzyżeniu,1
80151,2019,strój,17
80152,2019,stróż,4
80153,2019,strąca,1
80154,2019,strącił,3
80155,2019,strąka,1
80156,2019,strąki,1
80157,2019,strąku,1
80158,2019,stsfh,2
80159,2019,stslas,1
80160,2019,stsrt,2
80161,2019,stsry,2
80162,2019,stuck,1
80163,2019,studenci,4
80164,2019,studencki,2
80165,2019,studenckiego,1
80166,2019,studencko,2
80167,2019,student,1
80168,2019,studenta,1
80169,2019,studia,16
80170,2019,studiach,13
80171,2019,studiami,4
80172,2019,studies,1
80173,2019,studio,1
80174,2019,studiowali,2
80175,2019,studiowania,1
80176,2019,studiowanie,1
80177,2019,studiować,2
80178,2019,studiował,4
80179,2019,studiuje,2
80180,2019,studiów,1
80181,2019,studni,4
80182,2019,studnie,1
80183,2019,studniowce,1
80184,2019,studniowkowym,1
80185,2019,studniówce,7
80186,2019,studniówe,1
80187,2019,studniówka,10
80188,2019,studniówke,2
80189,2019,studniówki,11
80190,2019,studniówks,1
80191,2019,studniówkę,34
80192,2019,studniówy,1
80193,2019,study,1
80194,2019,studying,2
80195,2019,studyjne,1
80196,2019,studzience,1
80197,2019,studzienkami,1
80198,2019,stuff,11
80199,2019,stuka,1
80200,2019,stukamy,1
80201,2019,stukania,1
80202,2019,stukilowym,1
80203,2019,stuknela,3
80204,2019,stukostrachach,1
80205,2019,stukostrachy,3
80206,2019,stuku,2
80207,2019,stukupuku,2
80208,2019,stulecia,2
80209,2019,stuleja,1
80210,2019,stulejowka,1
80211,2019,stunning,1
80212,2019,stwa,30
80213,2019,stwami,1
80214,2019,stwardnialy,1
80215,2019,stwem,7
80216,2019,stwie,9
80217,2019,stwierdzam,1
80218,2019,stwierdzdn,1
80219,2019,stwierdze,3
80220,2019,stwierdzenia,1
80221,2019,stwierdzenie,6
80222,2019,stwierdzilas,1
80223,2019,stwierdziles,2
80224,2019,stwierdzić,5
80225,2019,stwierdził,2
80226,2019,stwierdziła,2
80227,2019,stwierdziłes,2
80228,2019,stwo,33
80229,2019,stworki,1
80230,2019,stworko,1
80231,2019,stwory,2
80232,2019,stworzenia,2
80233,2019,stworzenie,1
80234,2019,stworzonkiem,1
80235,2019,stworzony,1
80236,2019,stworzyć,1
80237,2019,stworzyłas,1
80238,2019,stworzyłem,1
80239,2019,stworzą,2
80240,2019,stwowa,1
80241,2019,stych,1
80242,2019,stycze,4
80243,2019,styczna,1
80244,2019,stycznej,4
80245,2019,stycznia,1
80246,2019,styczniu,5
80247,2019,styczności,1
80248,2019,styczność,3
80249,2019,stygnie,1
80250,2019,styk,3
